"line","section_name","section_artist","song_name","artist_name","song_id"
"And to pray is to pretend","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"I'm tired of trying to believe","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"So can we learn to forgive?","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"I want to hold you again","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"Can we remember our love?","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"I can get so low, seems like there's no up","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"And I'm all alone so take me in your arms","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"Knowing I'm the one","(I.) Somehow You Love Me","Saves the Day","Daybreak","Saves the Day",875206
"And it's not fair- why do I have to be so low?","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"Oh, I feel everything much more","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"Much more than you ever will","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And it's too hard when I can't even catch your eye","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"So I can't send you messages","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And at night I dream of reasons I can't let you go","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"I don't know if it's time to crack through your walls","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"So thick that I can't see past you","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And last summer wasn't enough for me","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And now that winter comes","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"The cold beats harder","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And no one is left alone","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And I'm offering you me right now - Take me I'm yours","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And I won't have it any other way","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"So don't let fools be carried by what I say","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"The night keeps lookin' our way","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And you're not seein' what I'm missin'","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"Cause I am missing you","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"And I think that we should run as fast as we can","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"Into what we dont know","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"It's time to let me in","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"Because I feel just fine","And it's not fair- why do I have to be so low?","Saves the Day","Deciding","Saves the Day",1629963
"They're at the house","Verse 1","Saves the Day","Delusional","Saves the Day",1299100
"They're breaking down the doors","Verse 1","Saves the Day","Delusional","Saves the Day",1299100
"They came to kill us all","Verse 1","Saves the Day","Delusional","Saves the Day",1299100
"There's no way out","Verse 1","Saves the Day","Delusional","Saves the Day",1299100
"All night I dream that they're really out to get me","Chorus","Saves the Day","Delusional","Saves the Day",1299100
"The lines on my face, getting deeper every day","Chorus","Saves the Day","Delusional","Saves the Day",1299100
"They'll drag me out","Verse 2","Saves the Day","Delusional","Saves the Day",1299100
"And hang me from the trees","Verse 2","Saves the Day","Delusional","Saves the Day",1299100
"Upside down and leave me","Verse 2","Saves the Day","Delusional","Saves the Day",1299100
"To die alone","Verse 2","Saves the Day","Delusional","Saves the Day",1299100
"All night I dream that they're really out to get me","Chorus","Saves the Day","Delusional","Saves the Day",1299100
"The lines on my face, getting deeper every day","Chorus","Saves the Day","Delusional","Saves the Day",1299100
"All night I dream that they're really out to get me","Chorus","Saves the Day","Delusional","Saves the Day",1299100
"The lines on my face, getting deeper every day","Chorus","Saves the Day","Delusional","Saves the Day",1299100
"But I'm not at all delusional","Outro","Saves the Day","Delusional","Saves the Day",1299100
"There's no way out","Outro","Saves the Day","Delusional","Saves the Day",1299100
"You say you're leaving","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"You don't know why you came back","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"You say you see it clearly","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"You're gonna have a heart attack","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"Because I keep on talking","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"Sounding deranged and desperate","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I drop down onto my knees","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"The sun is hanging low through the leaves","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I know my love, I drove you away","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I'm dying trying to change","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I know it's over","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"What we once used to be","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"And so I say I love you","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"To see what you will say to me","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"And then you say you need me","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"To surrender to reality","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I drop down onto my knees","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"The sun is hanging low through the leaves","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I know my love, I drove you away","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I'm dying trying to change","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"When will you learn to be you?","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"When will you have a choice?","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"When will you drop the defense","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"And find you have a voice?","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I drop down onto my knees","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"The sun is hanging low through the leaves","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I know my love, I drove you away","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I'm dying trying to change","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I drop down onto my knees","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"The sun is hanging low through the leaves","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I know my love, I drove you away","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"I'm dying trying to change","You say you're leaving","Saves the Day","Deranged & Desperate","Saves the Day",1249062
"Walking down the hall but all the doors are locked inside","Verse 1","Saves the Day","Diseased","Saves the Day",1473900
"Searching for somebody just to stay with for the night","Verse 1","Saves the Day","Diseased","Saves the Day",1473900
"Please, help me, please","Chorus","Saves the Day","Diseased","Saves the Day",1473900
"I let my heart go","Chorus","Saves the Day","Diseased","Saves the Day",1473900
"I'm dead, I'm diseased","Chorus","Saves the Day","Diseased","Saves the Day",1473900
"I dream a life of sorrow","Chorus","Saves the Day","Diseased","Saves the Day",1473900
"Sifting through the pictures of the ghost inside my mind","Verse 2","Saves the Day","Diseased","Saves the Day",1473900
"Somehow can't forget the times I fail to get things right","Verse 2","Saves the Day","Diseased","Saves the Day",1473900
"Please, help me, please","Chorus","Saves the Day","Diseased","Saves the Day",1473900
"I let my heart go","Chorus","Saves the Day","Diseased","Saves the Day",1473900
"I'm dead, I'm diseased","Chorus","Saves the Day","Diseased","Saves the Day",1473900
